ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WHITE,HISPANIC,BLACK,ASIAN,NATIVE,OTHER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGREE
2056,2056,Norg,Drenthe,43721,Norg,43721,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
2223,2223,Peest,Drenthe,37189,Peest,37189,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
2235,2235,Peize,Drenthe,42199,Peize,42199,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
2437,2437,Roden,Drenthe,23000,Roden,23000,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
2895,2895,Roderesch,Drenthe,68705,Roderesch,68705,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
2904,2904,Roderwolde,Drenthe,12888,Roderwolde,12888,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
2920,2920,Steenbergen,Drenthe,24538,Steenbergen,24538,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
2929,2929,Veenhuizen,Drenthe,79703,Veenhuizen,79703,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
2979,2979,Westervelde,Drenthe,29355,Westervelde,29355,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
2990,2990,Zuidvelde,Drenthe,62451,Zuidvelde,62451,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
2997,2997,Wolvega,Drenthe,28510,Wolvega,28510,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
2998,2998,Appelscha,Drenthe,92605,Appelscha,92605,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
2999,2999,1e Exloërmond,Drenthe,10156,1e Exloërmond,10156,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3006,3006,2e Exloërmond,Drenthe,78266,2e Exloërmond,78266,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3068,3068,2e Valthermond,Drenthe,99828,2e Valthermond,99828,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3071,3071,Borger,Drenthe,15561,Borger,15561,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3233,3233,Bronneger,Drenthe,77202,Bronneger,77202,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3237,3237,Bronnegerveen,Drenthe,24783,Bronnegerveen,24783,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3242,3242,Buinen,Drenthe,85746,Buinen,85746,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3269,3269,Buinerveen,Drenthe,51563,Buinerveen,51563,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3280,3280,Drouwen,Drenthe,84376,Drouwen,84376,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3296,3296,Drouwenermond,Drenthe,79002,Drouwenermond,79002,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3308,3308,Drouwenerveen,Drenthe,89718,Drouwenerveen,89718,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3317,3317,Ees,Drenthe,55447,Ees,55447,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3334,3334,Eesergroen,Drenthe,15094,Eesergroen,15094,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3340,3340,Eeserveen,Drenthe,91577,Eeserveen,91577,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3348,3348,Ellertshaar,Drenthe,37463,Ellertshaar,37463,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3349,3349,Exloërveen,Drenthe,47996,Exloërveen,47996,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3352,3352,Exloo,Drenthe,66420,Exloo,66420,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3411,3411,Klijndijk,Drenthe,68623,Klijndijk,68623,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3435,3435,Nieuw-Buinen,Drenthe,20953,Nieuw-Buinen,20953,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3569,3569,Odoorn,Drenthe,51137,Odoorn,51137,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3639,3639,Odoornerveen,Drenthe,13133,Odoornerveen,13133,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3650,3650,Valthe,Drenthe,59241,Valthe,59241,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3690,3690,Valthermond,Drenthe,30059,Valthermond,30059,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3797,3797,Westdorp,Drenthe,33033,Westdorp,33033,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3806,3806,Zandberg,Drenthe,38643,Zandberg,38643,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3809,3809,Alteveer gem Hoogeveen,Drenthe,63891,Alteveer gem Hoogeveen,63891,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3813,3813,Elim,Drenthe,72002,Elim,72002,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3886,3886,Fluitenberg,Drenthe,88878,Fluitenberg,88878,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
3910,3910,Hollandscheveld,Drenthe,29336,Hollandscheveld,29336,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
4034,4034,Hoogeveen,Drenthe,82546,Hoogeveen,82546,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
5217,5217,Nieuweroord,Drenthe,39107,Nieuweroord,39107,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
