,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
113,113,UrgentCare113,Street 113,Weiteveen,DR,7765AA,yeah nice international support,3008440571,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6700921720222,6.9724598070074
114,114,UrgentCare114,Street 114,Zandpol,DR,7764AA,yeah nice international support,5423731422,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6945704388065,6.8576593429629
115,115,UrgentCare115,Street 115,Zwartemeer,DR,7894AA,yeah nice international support,9471854123,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7227764135314,7.0295302978460
116,116,UrgentCare116,Street 116,Aalden,DR,7854ZA,yeah nice international support,3956728189,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7952859354016,6.7131453265780
117,117,UrgentCare117,Street 117,Benneveld,DR,7856PC,yeah nice international support,6355399364,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7722170469250,6.7504429891042
118,118,UrgentCare118,Street 118,Coevorden,DR,7741AA,yeah nice international support,7389300587,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6682078939464,6.7515412574604
119,119,UrgentCare119,Street 119,Dalen,DR,7750AA,yeah nice international support,8293546637,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.0874102386733,4.6558271498448
120,120,UrgentCare120,Street 120,Dalerpeel,DR,7753TA,yeah nice international support,6784230399,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6824282310102,6.6893734366728
121,121,UrgentCare121,Street 121,Dalerveen,DR,7755NA,yeah nice international support,3401050629,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.4505833309611,6.6236688398675
122,122,UrgentCare122,Street 122,De Kiel,DR,7849PA,yeah nice international support,4387508244,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8616886889255,6.7463686665252
123,123,UrgentCare123,Street 123,Diphoorn,DR,7842TA,yeah nice international support,4677188752,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7705490165392,6.8176874500012
124,124,UrgentCare124,Street 124,Erm,DR,7843PA,yeah nice international support,6758522529,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7535544548647,6.8191462827661
125,125,UrgentCare125,Street 125,Gees,DR,7863PA,yeah nice international support,5404122822,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7499115471598,6.6920893774769
126,126,UrgentCare126,Street 126,Geesbrug,DR,7917PA,yeah nice international support,1453547599,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7272680473793,6.6342710111204
127,127,UrgentCare127,Street 127,Holsloot,DR,7845TA,yeah nice international support,1775666788,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7319180940095,6.7994492823223
128,128,UrgentCare128,Street 128,Meppen,DR,7855PA,yeah nice international support,2255737514,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7829268320279,6.6992305737928
129,129,UrgentCare129,Street 129,Nieuwlande Coevorden,DR,7929TB,yeah nice international support,4755595706,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6970567101155,6.6350368330631
130,130,UrgentCare130,Street 130,Noord-Sleen,DR,7846AA,yeah nice international support,2356123796,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7885859220686,6.8054147886679
131,131,UrgentCare131,Street 131,Oosterhesselen,DR,7861AA,yeah nice international support,2456256611,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7597082252553,6.7153456805215
132,132,UrgentCare132,Street 132,Schoonoord,DR,7848ZG,yeah nice international support,6769146943,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8196975965312,6.8019491852512
133,133,UrgentCare133,Street 133,Sleen,DR,7841AA,yeah nice international support,6664053511,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7727402937125,6.8028457339115
134,134,UrgentCare134,Street 134,Stieltjeskanaal,DR,7756PA,yeah nice international support,6617471788,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6710893115592,6.7882458919538
135,135,UrgentCare135,Street 135,'t Haantje,DR,7847TA,yeah nice international support,3437551529,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8147326230280,6.8301969650812
136,136,UrgentCare136,Street 136,Wachtum,DR,7754MA,yeah nice international support,4092318900,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7240386160918,6.7498793643884
137,137,UrgentCare137,Street 137,Wezup,DR,7852PA,yeah nice international support,3319032438,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8104307281590,6.7209106539959
138,138,UrgentCare138,Street 138,Wezuperbrug,DR,7853TA,yeah nice international support,1035393808,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8412650791308,6.7304676443376
139,139,UrgentCare139,Street 139,Zweeloo,DR,7851AA,yeah nice international support,2403844559,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7944974308635,6.7267185730601
140,140,UrgentCare140,Street 140,Zwinderen,DR,7864PK,yeah nice international support,6878545335,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7042394648168,6.6774757107436
141,141,UrgentCare141,Street 141,Assen,DR,9400AA,yeah nice international support,5110839158,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.9968845842260,6.5701394585280
142,142,UrgentCare142,Street 142,Loon,DR,9409TG,yeah nice international support,4526973902,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.0120997421706,6.6109784223584
143,143,UrgentCare143,Street 143,Rhee,DR,9486TD,yeah nice international support,8716608039,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.0344214347260,6.5721274519442
144,144,UrgentCare144,Street 144,Ter Aard,DR,9487TA,yeah nice international support,5584457147,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.0270287759263,6.5453787378722
145,145,UrgentCare145,Street 145,Ubbena,DR,9492TA,yeah nice international support,6269878397,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.0490856108760,6.5744589063151
146,146,UrgentCare146,Street 146,Zeijerveen,DR,9489TH,yeah nice international support,8104743529,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.0179572727660,6.5262258226972
147,147,UrgentCare147,Street 147,Zeijerveld,DR,9488TA,yeah nice international support,2104293176,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.0334370008523,6.5207947393482
148,148,UrgentCare148,Street 148,Smilde,DR,9422ZG,yeah nice international support,7535421338,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.9476078048128,6.4919154347785
149,149,UrgentCare149,Street 149,Kallenkote,DR,7973JB,yeah nice international support,7083831530,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7917670798688,6.1932290994998
150,150,UrgentCare150,Street 150,Zuidwolde,DR,7920AA,yeah nice international support,3350578075,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2630699931489,6.5973478211668
151,151,UrgentCare151,Street 151,Eelde,DR,9760AA,yeah nice international support,9501570741,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.0874102386733,4.6558271498448
152,152,UrgentCare152,Street 152,Paterswolde,DR,9765AA,yeah nice international support,2527008449,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1442541458116,6.5665239300427
153,153,UrgentCare153,Street 153,Eelderwolde,DR,9766PA,yeah nice international support,7591376951,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1790468028918,6.5349546929551
154,154,UrgentCare154,Street 154,Vries,DR,9480AA,yeah nice international support,1717500304,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.0780860927762,6.5830698117220
155,155,UrgentCare155,Street 155,Zuidlaren,DR,9471AA,yeah nice international support,5778495221,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.0929976460294,6.6860819175505
156,156,UrgentCare156,Street 156,Bunne,DR,9496PA,yeah nice international support,1277272574,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1140954809748,6.5333261113205
157,157,UrgentCare157,Street 157,De Punt,DR,9493AA,yeah nice international support,6500009439,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1064385471632,6.6310903451581
158,158,UrgentCare158,Street 158,Donderen,DR,9497PA,yeah nice international support,1752912500,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.0927960975323,6.5528245900979
159,159,UrgentCare159,Street 159,Oudemolen,DR,9484TA,yeah nice international support,5018031412,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.0508304243487,6.6395500355240
160,160,UrgentCare160,Street 160,Taarlo,DR,9485TA,yeah nice international support,5139208989,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.0329224847987,6.6252127989263
161,161,UrgentCare161,Street 161,Tynaarlo,DR,9482WE,yeah nice international support,3765684666,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.0837185099063,6.6021972865674
162,162,UrgentCare162,Street 162,Winde,DR,9495PA,yeah nice international support,3848876436,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1274605599552,6.5243284510052
163,163,UrgentCare163,Street 163,Yde,DR,9494PA,yeah nice international support,6210826867,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1142715463731,6.5935046596842
164,164,UrgentCare164,Street 164,Zeegse,DR,9483PA,yeah nice international support,9768660701,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.0670896926613,6.6443026532020
165,165,UrgentCare165,Street 165,Zeijen,DR,9491AA,yeah nice international support,7599379793,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.0480189806550,6.5478837552927
166,166,UrgentCare166,Street 166,De Groeve,DR,9473TA,yeah nice international support,9743108884,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1093677770594,6.7095669644424
167,167,UrgentCare167,Street 167,Zuidlaarderveen,DR,9474PA,yeah nice international support,2813084759,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1060411900913,6.7477602874375
168,168,UrgentCare168,Street 168,Midlaren,DR,9475PA,yeah nice international support,1932170679,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1099696031176,6.6784218909443
169,169,UrgentCare169,Street 169,Balinge,DR,9437TA,yeah nice international support,1697410736,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8105598219961,6.6286194097353
170,170,UrgentCare170,Street 170,Beilen,DR,9411AA,yeah nice international support,5506549375,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8605018154799,6.5114028399740
171,171,UrgentCare171,Street 171,Bovensmilde,DR,9420AA,yeah nice international support,6153467687,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.9780415776491,6.4877656290273
172,172,UrgentCare172,Street 172,Bruntinge,DR,9435TC,yeah nice international support,6242927497,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8191653700922,6.5886324858098
173,173,UrgentCare173,Street 173,Drijber,DR,9419TE,yeah nice international support,6851488044,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7787887241500,6.5416094799493
174,174,UrgentCare174,Street 174,Elp,DR,9442PA,yeah nice international support,6770978365,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8828881050910,6.6448672170196
175,175,UrgentCare175,Street 175,Eursinge,DR,9434TA,yeah nice international support,5252345915,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8408495996870,6.6042685190723
176,176,UrgentCare176,Street 176,Garminge,DR,9438TA,yeah nice international support,2987393410,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8233389628123,6.6201958665537
177,177,UrgentCare177,Street 177,Hijken,DR,9415PA,yeah nice international support,5569279244,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8934822341115,6.5024408523931
178,178,UrgentCare178,Street 178,Hoogersmilde,DR,9423NA,yeah nice international support,3396884247,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.9055498970499,6.3939224453176
179,179,UrgentCare179,Street 179,Hooghalen,DR,9414AA,yeah nice international support,2155172840,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.9203225398835,6.5417493992299
180,180,UrgentCare180,Street 180,Mantinge,DR,9436PE,yeah nice international support,2185134428,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8040934168452,6.6130059387148
181,181,UrgentCare181,Street 181,Nieuw-Balinge,DR,7938PA,yeah nice international support,8398851786,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7720207276703,6.6144901288095
182,182,UrgentCare182,Street 182,Oranje,DR,9416TA,yeah nice international support,7652397236,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.9069537620269,6.4485673951515
183,183,UrgentCare183,Street 183,Orvelte,DR,9441PC,yeah nice international support,4436884807,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8437720901690,6.6578148054278
184,184,UrgentCare184,Street 184,Spier,DR,9417PG,yeah nice international support,2782090989,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8034765554443,6.4753120958216
185,185,UrgentCare185,Street 185,Westerbork,DR,9423RC,yeah nice international support,8122742700,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8579612950580,6.6006920727676
186,186,UrgentCare186,Street 186,Wijster,DR,9418ZG,yeah nice international support,9749373218,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7892400624880,6.5018058441928
187,187,UrgentCare187,Street 187,Witteveen,DR,9439PA,yeah nice international support,8366470758,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8151202706739,6.6582898651505
188,188,UrgentCare188,Street 188,Zuidveld,DR,9432TR,yeah nice international support,4762714912,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8660836747285,6.6359535322286
189,189,UrgentCare189,Street 189,Zwiggelte,DR,9433PA,yeah nice international support,9843342897,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8735712572262,6.5878543392686
190,190,UrgentCare190,Street 190,Ansen,DR,7964KD,yeah nice international support,6208641749,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7868490135020,6.3568956578635
191,191,UrgentCare191,Street 191,Boschoord,DR,8387GK,yeah nice international support,9114765656,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8915820429508,6.2221922316807
192,192,UrgentCare192,Street 192,Darp,DR,7973JA,yeah nice international support,6862129650,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7931818659010,6.2271321055166
193,193,UrgentCare193,Street 193,Diever,DR,7981AA,yeah nice international support,5100853140,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8575241647878,6.3144353341506
194,194,UrgentCare194,Street 194,Dieverbrug,DR,7984NA,yeah nice international support,4016649150,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8469363153324,6.3315455605986
195,195,UrgentCare195,Street 195,Doldersum,DR,8386XA,yeah nice international support,9561476182,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8741319949430,6.2413470611931
